data1,data2,output
0.833087603,-0.585482696,0
0.051463949,-0.414493824,1
0.226137156,0.336492254,1
0.249701012,0.057249378,1
-1.002680882,0.103849807,0
-0.174001062,0.321206546,1
-0.687250124,0.831484812,0
-0.171961197,0.131060035,1
0.463356972,-0.214278034,1
-0.800135012,0.215179511,0
0.196390594,1.020039835,0
-0.186371964,0.754478335,0
-0.298698931,0.172927659,1
0.2246812,1.181007529,0
-0.993645602,0.708141738,0
0.370238251,-0.842285305,0
0.265008256,-0.343963817,1
0.149294969,0.296273501,1
-0.097777661,-0.368716793,1
0.817823233,-0.599657827,0
0.224138488,-0.222009282,1
-0.368739399,0.2714373,1
0.011189807,-0.927156948,0
0.195886238,-0.14735408,1
-0.140180787,0.159683123,1
-0.848670394,-0.707766431,0
0.682089438,0.771886948,0
-0.164891588,0.258371942,1
-0.868371724,-0.100674004,0
-0.419778093,0.792610783,0
0.014350301,0.385840469,1
-0.336166128,-0.255191329,1
-0.828174608,-0.433653978,0
-0.147111551,0.396622527,1
0.274293286,0.211467763,1
-0.078209786,0.398598003,1
1.079879068,-0.047745078,0
-0.407772372,-0.030399554,1
0.303399055,0.774948399,0
-0.125363032,0.493116615,1
0.26948556,-0.26489677,1
1.014566953,-0.486658744,0
-1.007606033,0.247088042,0
-0.43813613,0.192954028,1
0.167614854,-0.409160403,1
0.383015001,-0.038109541,1
-1.018304117,-0.016097297,0
0.146324373,-0.271244515,1
-0.980820334,0.262773444,0
-0.53160686,0.878321216,0
0.635568294,0.691072417,0
0.845669301,-0.256600293,0
-0.480306935,-0.196748648,1
0.26999002,0.084908329,1
0.878314344,0.546834041,0
0.857472027,-0.568325866,0
-0.077350449,-0.38726539,1
-0.161668641,-0.927877181,0
-0.303966227,-0.420682417,1
0.339569539,-0.356172782,1
-0.010232863,0.371184306,1
-0.672118684,-0.661212237,0
1.07477812,0.172225075,0
-0.393818497,0.034726779,1
-0.413838852,-0.253310693,1
0.390551435,0.00849729,1
-0.393235477,0.114880423,1
-0.005915291,0.491030128,1
-0.460381825,0.88626872,0
-0.235010522,-0.86380375,0
0.308732707,-0.259793492,1
-0.232066469,0.188965806,1
-0.040310255,-0.952016615,0
-0.856850906,-0.233920203,0
0.361031219,-0.072551181,1
-0.335342496,1.021005669,0
0.377179999,-0.075402057,1
0.408905493,-0.100408861,1
0.733681827,-0.407091583,0
0.68463771,-0.768124342,0
0.055776274,-1.129013661,0
-0.21106787,0.379556229,1
0.306317886,0.458462534,1
-0.990772228,0.315093298,0
-0.271837347,0.205678019,1
0.056081963,0.478413545,1
0.671604726,0.634495892,0
0.392237917,-0.306006399,1
0.869883976,-0.371617732,0
0.210751764,-0.511930669,1
-0.694107635,-0.605289041,0
0.168022527,-0.085513727,1
-0.204235155,0.458262743,1
-0.33628797,0.124390031,1
-0.176145715,0.407925107,1
0.157567031,-0.523854618,1
-0.615407729,-0.304630808,1
-0.395448805,0.143968769,1
-0.017475931,0.383860251,1
-0.19685583,-0.27178973,1
0.470903324,-0.197152017,1
-0.110772571,-0.397636704,1
0.758006118,-0.755052578,0
1.027885291,-0.033205385,0
0.335872696,0.384603597,1
0.742114484,0.542802564,0
-0.852147051,0.522020101,0
-0.912557083,0.108124988,0
-0.416747984,0.320948669,1
-0.539474962,0.86649692,0
-0.23800515,-0.92439657,0
-0.414924902,0.056038166,1
-0.081989901,-0.991595054,0
0.240979893,0.195162977,1
-0.243566355,-0.255388141,1
-0.923892342,0.265135752,0
0.411038057,-0.853090442,0
0.124752896,0.270041616,1
0.027063362,0.33408502,1
0.984912395,-0.048122241,0
-0.600880024,0.079899268,1
0.337532452,-0.264720197,1
-0.030114337,-0.929093499,0
-0.558556672,-0.097589138,1
-0.073791185,-0.276976222,1
-0.153254397,-0.290649512,1
0.329166673,-0.033683947,1
0.298046724,0.160019775,1
-0.024914583,1.015830737,0
-0.205189873,-0.029564414,1
-0.436593104,-0.331158829,1
-0.318914881,-0.366911163,1
-0.310574158,0.997749657,0
-0.39238787,0.476124143,1
0.188374085,-0.144527037,1
-0.080525013,-0.167965918,1
0.38119769,-0.211971409,1
-0.296829159,-0.124492774,1
-0.07070155,0.484023128,1
0.472064249,-0.120823716,1
0.428180126,0.939248223,0
-1.004573016,0.197957456,0
-0.905130503,-0.164113301,0
-0.322119264,-0.000319595,1
-0.504882677,0.971127555,0
0.346359722,0.128588644,1
0.198601439,0.110603326,1
0.563613933,0.783972182,0
0.56633765,0.047340636,1
0.836712469,0.760917359,0
0.921400775,0.227546226,0
-0.641002607,1.031150841,0
-0.948050337,0.57197906,0
-0.462227096,-0.657802633,0
-0.424579038,-0.190706251,1
0.443193001,0.940797959,0
0.744150347,0.681862234,0
-0.17496872,-0.435500913,1
-0.351628387,-0.077756865,1
-0.7630592,0.60950328,0
1.091730675,0.227824149,0
1.003097069,0.005253351,0
-0.112241129,0.890954365,0
0.295781873,-0.328711224,1
-0.382713697,-0.044609237,1
1.006239002,-0.313631959,0
0.5384653,0.994039363,0
-0.12607825,1.0711947,0
-0.125913087,-0.589068618,1
-0.358366546,0.239640664,1
0.993906596,-0.443370563,0
0.349998645,0.056498057,1
0.275079259,0.41065053,1
0.146091434,-0.449090012,1
-0.47361297,-0.046089265,1
-0.416926884,-0.155854917,1
-0.440644044,-0.372201533,1
0.31953446,-0.28757084,1
-0.854471233,-0.482496037,0
-0.654244969,0.820157144,0
-1.042439902,-0.14721976,0
-0.264307056,-0.818951638,0
0.262127301,-0.174870452,1
0.254095412,-0.226884132,1
-0.145829761,-0.229342335,1
-0.04018352,-0.307178674,1
-0.454085094,0.02341174,1
-0.259912146,0.500267199,1
1.014540859,-0.403607043,0
-0.521873078,-0.817276107,0
0.017665019,-0.381260273,1
-0.078085597,-0.347250653,1
-0.086807628,0.252724971,1
-0.199008204,-0.272726069,1
0.457163203,-0.153297277,1
-0.499971929,0.076441339,1
-0.979598343,0.636712739,0
-0.761728377,0.848663286,0
0.155564753,-0.389540341,1
0.3319816,-0.094762331,1
1.002363536,-0.27490005,0
0.371008164,0.22774322,1
-0.404131816,0.133899449,1
0.807380286,0.598111542,0
-0.443832642,0.84500905,0
0.40991173,-0.88111184,0
-0.232322208,0.429234167,1
-1.088382905,-0.184993036,0
-0.769405256,0.550672132,0
0.132090827,-1.084518101,0
-1.105287531,-0.4070634,0
0.056487978,0.573706483,1
-0.175395506,0.500540948,1
-0.693818259,0.741862462,0
0.40462482,-0.273588641,1
0.134800778,0.377382657,1
-0.037025758,-0.562396595,1
0.153099172,0.418998362,1
-0.999866962,0.445390096,0
0.402521528,-0.252768535,1
0.416721163,0.267991836,1
0.917923496,0.483610854,0
0.366230386,0.210991309,1
0.542811044,0.918466575,0
-0.274639669,-1.039975374,0
0.960025064,-0.369117968,0
0.110365968,0.335701044,1
-0.064076992,-0.558958872,1
-0.944314779,0.359068604,0
0.197259035,-0.358723873,1
0.402833295,0.286338022,1
0.320625963,-0.303543913,1
0.786235983,0.480396306,0
-0.661786596,0.679089565,0
0.511579475,0.133319465,1
0.135658988,0.519490413,1
0.442362401,-0.01027557,1
-0.030603471,0.895801636,0
-0.135351599,-0.190367292,1
-0.917040401,0.120682166,0
0.507879536,-0.652257871,0
-0.53689312,0.562672688,0
0.442441172,-0.219406528,1
0.315391231,0.876403484,0
0.410701816,-0.076890979,1
-0.175683287,1.047212446,0
-0.074676832,-0.357107585,1
0.838052559,0.800280191,0
-0.989757028,-0.413401011,0
-0.130744837,-0.252637761,1
-0.472207205,0.859562409,0
0.43018274,-0.274853898,1
-0.032604591,1.023339017,0
-0.983168433,-0.108826202,0
0.090824922,1.183458005,0
0.041748464,0.201768142,1
-0.202329946,-0.005113319,1
0.385431346,0.23946455,1
0.130924522,-0.366540216,1
0.826185803,0.442072618,0
-0.438373996,-0.087125444,1
0.394470549,1.038343374,0
-0.820342359,-0.510589823,0
0.43346827,0.155159977,1
0.402016829,0.14658758,1
0.46315003,0.000744408,1
0.633958235,0.574389385,0
0.27649285,0.023533334,1
0.102457439,0.963335389,0
0.242522956,-0.12278471,1
0.952022581,-0.611907815,0
0.00707041,0.389858302,1
0.279016079,-0.308920649,1
-0.362816532,-0.981493661,0
0.189652914,-1.0426987,0
-0.769131971,-0.659293964,0
0.552305307,-0.852406925,0
-0.705068794,-0.641000819,0
0.029664497,0.290579214,1
0.122919754,0.221422216,1
-0.51751882,-0.080955291,1
0.27869778,0.04659859,1
-0.877839977,-0.202514574,0
-0.715641277,-0.373991749,0
0.264463947,-1.065530285,0
-0.944355812,-0.752035256,0
-0.26729609,0.468830429,1
0.28865399,-0.006357562,1
-0.399126433,0.158539147,1
-0.126421315,-0.458676588,1
-0.21780699,-1.014367806,0
0.321740709,-0.413611592,1
-0.370208823,-0.339449992,1
-1.060891387,-0.169221766,0
-1.001156897,-0.002551084,0
-0.667408383,-0.644968525,0
-0.28133794,-0.141173437,1
-0.297224064,-0.049415117,1
0.256705766,0.014201238,1
0.23260252,1.153564963,0
0.527653539,-0.738171069,0
0.250831094,0.0121966,1
-0.224457281,0.079381708,1
-0.692955789,0.605894059,0
0.078881705,0.55414238,1
-0.885564495,0.026653572,0
1.149319305,-0.132037952,0
-0.903203182,0.518625864,0
-0.268011805,-0.354798566,1
-0.002400608,-0.473997569,1
-0.052398229,-0.392628014,1
-0.466044322,-0.031930982,1
0.998923598,0.460696299,0
0.251974392,1.045172465,0
-0.205134086,0.407001227,1
-0.671894914,0.658019026,0
0.158871648,0.843321782,0
0.495279513,0.187140367,1
-0.09434683,1.048964269,0
-0.812520705,0.414725063,0
0.488387583,0.796232524,0
0.336999678,1.022608157,0
-0.518261251,0.134561586,1
0.397984672,-1.039272352,0
-0.215725665,-0.266045529,1
0.416545791,0.134887046,1
-0.656398982,0.850516575,0
-0.257698503,-0.164264523,1
-0.90530004,-0.205447743,0
-0.507148898,0.015330339,1
-0.353269322,-0.209721807,1
-0.387317289,-0.131197067,1
-0.541526559,-0.878449078,0
-0.371758922,-0.0953819,1
0.428197967,0.957745527,0
-0.122550152,0.421824234,1
-0.76990602,0.408004261,0
-0.147083365,-0.14997423,1
-1.115283228,-0.032877166,0
1.117740862,0.321289155,0
-1.022728487,-0.030844161,0
-0.822898915,0.184741078,0
-0.360844924,0.314821434,1
-0.971571942,-0.652130109,0
-1.066579561,0.053335246,0
0.459484769,0.352774618,1
0.31211645,0.057482056,1
-0.954803759,0.436845833,0
-0.270412016,0.153805199,1
-0.79782828,-0.560327668,0
0.268065878,-0.332342551,1
0.086338244,0.437179351,1
0.377313238,-0.289602288,1
-0.149668839,0.433892458,1
0.247708073,-0.912110514,0
-0.175169017,0.865755634,0
-0.091836575,-0.288974952,1
-1.002735135,-0.023645539,0
-0.363657475,-0.013103653,1
1.037499533,-0.026449278,0
-0.64209751,0.769545354,0
0.057152422,-0.527864895,1
0.301769876,0.333628511,1
0.300679363,-0.34347352,1
0.374965834,0.033247234,1
0.677108265,0.459328311,0
-0.373875947,0.003028128,1
0.138765846,1.088038037,0
0.066717742,0.203458821,1
-0.163968654,-0.276421613,1
-0.014303633,-1.011273312,0
-0.400104085,-0.043142179,1
1.078463758,0.350759408,0
0.001291898,0.355220227,1
0.444777551,0.093085417,1
0.064260858,-0.279695632,1
-0.419143989,0.243003438,1
-0.052839292,-0.418675944,1
-0.485605361,-0.014004666,1
-0.137831487,0.461953305,1
0.230313339,0.517921321,1
0.477749827,0.158067452,1
-0.930664714,0.028439013,0
1.161506307,0.083075013,0
-0.607548933,0.694119774,0
-0.450392543,0.914043873,0
0.718685692,0.93049307,0
-0.281870308,-0.247598106,1
-0.916415626,-0.192608382,0
-0.229603521,0.911052141,0
-0.52710815,0.925402982,0
-1.122342956,0.000333364,0
-0.11474458,-0.958171963,0
-0.776559069,0.184638572,0
0.915964047,0.55855006,0
0.428530213,0.021737698,1
0.583142195,-0.875702415,0
0.494923681,0.194470481,1
0.503082301,-0.716865388,0
-0.173370031,0.866103755,0
-0.190089372,-0.950580747,0
0.944048386,0.398548391,0
-0.04117824,0.375037806,1
0.78679032,-0.506562064,0
0.797071431,-0.760498402,0
0.007661639,0.43048544,1
1.064632448,-0.223371527,0
-0.276999732,-0.912159018,0
0.144768979,-0.862925281,0
-0.303158025,0.174911487,1
-0.95952897,-0.133722307,0
-0.075206507,0.941885905,0
0.504094294,-0.39135265,1
-0.283556974,-0.282864799,1
0.689437394,0.46277259,0
0.885715566,-0.644924488,0
-0.163268681,0.29630199,1
-0.024716863,-0.388143703,1
0.092749368,0.375832514,1
0.918560081,-0.192503423,0
0.730493204,0.729999316,0
0.018329603,0.228439913,1
-0.34207679,0.125341323,1
0.258271525,-0.175177848,1
-0.071676721,0.351247706,1
-0.39042612,-0.034644659,1
-0.400453306,0.203819875,1
-0.201825247,-1.145586799,0
-0.348970732,-0.245787346,1
-0.485375808,-0.173440399,1
-0.855222972,-0.670325311,0
0.262837463,-0.164376478,1
1.046321293,0.125473296,0
-0.9698103,0.014738386,0
0.058330785,-0.500703103,1
0.49729375,0.07817904,1
-0.335288346,1.023082672,0
0.215069542,-0.034572636,1
0.384935813,-1.029120691,0
0.33300614,-0.78097239,0
-0.424527711,0.346003182,1
-0.855941891,0.28382669,0
0.615164971,0.789280023,0
-0.233018178,0.034011042,1
-0.438426518,-0.095219906,1
-0.870216498,-0.708527792,0
0.123729954,0.248468594,1
0.195868884,-0.452079213,1
-1.013467138,0.159348993,0
0.213925611,-0.915925076,0
-0.922395755,-0.354021741,0
-0.080144813,-0.897212453,0
-0.215228708,0.288887207,1
-0.076205487,0.599383739,1
0.887683815,0.003272356,0
0.27026666,0.585271105,1
0.97272852,-0.570008899,0
0.319059434,0.32613781,1
0.472967625,-0.9087191,0
-0.793789812,0.342002799,0
-0.298210005,-0.090075982,1
0.510241988,0.714354273,0
-0.897572421,0.267472567,0
1.009822583,-0.362976889,0
0.750296136,0.735848371,0
0.714767311,0.469697368,0
0.262012076,0.293570878,1
0.447579193,0.086735676,1
-0.39560031,-0.961904926,0
0.112594171,0.942654896,0
0.212503195,-0.925715705,0
-0.072679472,0.471373072,1
0.312989538,-0.062840697,1
-0.611602594,0.730018534,0
0.367250714,0.813505905,0
0.113743739,-0.321665246,1
-0.205863393,-0.359956947,1
0.418837739,0.289463341,1
0.178322928,0.264492135,1
0.50230572,0.820901035,0
0.252897863,-0.95074724,0
-0.836263694,0.462292529,0
-0.149777696,-0.516088323,1
0.972811992,0.605131869,0
0.455282934,-0.073637417,1
-0.272467501,-0.235664634,1
0.690152493,-0.804386924,0
0.971406821,0.57894384,0
0.388973275,-0.240278639,1
-1.078013787,0.403384416,0
0.068866925,-0.548902464,1
-0.388532649,0.908819562,0
-0.533727129,0.286989072,1
-0.250943704,-0.011665742,1
-0.860884041,0.794319589,0
-0.028014966,-1.064260875,0
0.340041879,0.908234758,0
-0.795203333,-0.610736449,0
-0.031192827,0.49993861,1
0.312949172,-0.01847869,1
-1.14586715,0.080979779,0
0.13429675,-0.378926788,1
0.921413041,0.4808133,0
0.070267551,-0.861386942,0
-0.18445267,-0.305998871,1
0.105031069,1.053002333,0
-0.416815168,-0.023105275,1
-0.300589059,-0.404007958,1
-0.139910874,0.394553095,1
0.314023527,0.05517433,1
-0.117033559,-1.061345726,0
-0.335551587,0.943469435,0
-0.021533939,0.458218125,1
0.219819422,0.096896429,1
-1.029478204,-0.094430897,0
-0.323023176,-0.979527451,0
-0.896116065,0.658443465,0
0.123934521,-0.224077936,1
0.566066209,0.747139424,0
0.245647329,0.165150563,1
0.407755184,-0.20800918,1
-0.142325726,-0.883364612,0
0.841350486,0.733759192,0
-0.260414642,0.42036161,1
-0.78522161,0.039961578,0
0.281855736,0.181162983,1
0.377488543,0.238236324,1
0.383352384,-0.273260872,1
0.907095717,-0.46201031,0
-0.595736961,0.957463445,0
-0.384377341,0.101363792,1
0.947081261,0.471563862,0
-0.358727858,-0.191573612,1
0.287804767,-0.249537341,1
0.635912022,-0.708933598,0
0.399861559,-0.108769846,1
1.036678362,0.291711579,0
-0.460382825,0.84813254,0
-0.698365562,-0.73946402,0
0.127418748,-0.307804227,1
-0.395426205,-0.061418885,1
0.77202827,0.54892069,0
0.325344182,-0.452038215,1
-0.360982804,-0.150812185,1
-0.460284341,-0.833365455,0
-0.00918929,0.327594714,1
0.628899483,-0.813915834,0
-0.312698413,-0.975426704,0
-0.642666857,-0.947976951,0
0.866148379,-0.00493085,0
0.194338666,0.866040528,0
0.040478088,-0.136595564,1
0.058774158,0.483969231,1
-0.259404236,0.408422679,1
0.079449056,-0.460671391,1
0.369009857,-0.156361707,1
-0.209232296,0.311456981,1
-0.376834709,-0.26940421,1
-0.218924126,-0.369456589,1
0.423219434,0.91357594,0
0.160542602,-0.849042074,0
0.014738849,-0.266069544,1
1.06081643,0.195559376,0
-0.345188885,0.141435348,1
-1.000639068,0.157486533,0
-0.264733548,-0.356402796,1
0.322874701,-0.688212941,0
0.32663072,-0.047551316,1
0.558727134,-0.274153692,1
0.150088061,-0.328883081,1
0.554654783,0.890842289,0
-0.384191386,-0.084746687,1
0.580425706,0.855542338,0
-1.099005182,0.318766334,0
0.47002269,-1.042096127,0
0.062506337,-1.017992824,0
-0.401544743,-0.152136042,1
-0.410774,0.140337209,1
0.053470764,-0.272050752,1
0.232893336,-0.357372873,1
-0.14381231,-0.881475594,0
-0.017772737,-0.451455531,1
-0.427565856,-0.034006397,1
0.181422462,0.555019397,1
0.890220521,0.506746919,0
0.76849263,0.458334661,0
-0.556979721,-0.690324259,0
0.954737894,0.100178741,0
0.073064114,0.401178244,1
0.634013469,-0.679295101,0
-0.785203928,-0.274504403,0
-0.953187231,0.14065187,0
-0.21494722,0.46290031,1
0.048730386,0.382383188,1
-1.123402786,-0.295585318,0
-0.352386853,-1.238380009,0
0.226844253,0.47553851,1
-0.190644939,1.076995287,0
0.040257802,-0.975572275,0
0.355317622,0.033493041,1
-0.65162271,0.164008399,1
0.797506465,-0.221548745,0
-0.392732924,-0.291435553,1
0.05133179,-1.032776462,0
0.314701546,-0.281522509,1
0.361412622,0.34452396,1
-0.159919069,-0.16484437,1
0.004177937,0.376262615,1
0.453699328,-0.095293382,1
0.920447751,-0.191263805,0
0.116845848,-0.402099676,1
0.131295207,0.277362492,1
-1.0572028,0.175214939,0
-0.059301919,0.384954433,1
1.048278287,-0.307423753,0
-0.999626413,0.10356102,0
-0.004181925,-0.416534977,1
1.047486155,-0.490196015,0
-0.121883016,-0.438399331,1
0.964585276,0.672569982,0
0.807118091,0.173637444,0
0.186809273,-0.242415989,1
0.188881272,-0.105496446,1
-0.315022535,-0.377009896,1
0.263920275,-0.04494685,1
0.111169759,-0.261109828,1
-0.41456943,-0.029510035,1
-0.064643316,0.524228498,1
0.914203673,0.311176212,0
-0.877341128,0.452294077,0
-0.164891854,0.287331022,1
-0.61767433,-0.626748233,0
-0.07420934,0.313066305,1
0.326073996,0.716974253,0
0.36266783,0.239133168,1
0.291232134,0.173142493,1
-0.309179298,0.024675963,1
-0.145411905,0.335000691,1
0.151867204,-0.364959696,1
-0.454014211,-0.16754614,1
0.936304172,-0.087022147,0
-0.838415948,0.338654861,0
-0.140184242,0.166535863,1
-0.268645438,-0.113654436,1
-0.301780159,-0.177729833,1
0.71358339,-0.641268332,0
0.289476991,0.132649664,1
0.967020947,-0.432365279,0
-0.147149137,-0.815882227,0
0.174318197,-0.435300974,1
0.025008344,0.340698601,1
-0.579310393,0.666272939,0
-0.139967176,0.446365431,1
-0.300988386,0.956724622,0
-0.729499833,-0.577636765,0
0.05602866,-0.42098365,1
-0.115466698,0.435840311,1
-0.08958536,0.308519919,1
-0.022284668,0.394333726,1
-0.747429033,0.426007704,0
0.649459603,0.868184383,0
0.468865844,0.35754772,1
-0.292152053,-0.261360739,1
-0.341091194,-0.030332421,1
-0.353226017,0.876714741,0
-0.176317076,0.105364613,1
-0.269916204,-0.221273905,1
-0.577493815,-0.857952921,0
0.878692608,-0.453556308,0
0.499750941,-0.719232008,0
0.174076258,-0.384099913,1
0.454811249,0.112781049,1
-0.492732885,-0.911553864,0
0.530135461,0.913097268,0
-0.250410945,1.009664744,0
-0.23694895,1.04969544,0
-0.75729766,0.419959422,0
-0.226499301,0.365890117,1
0.223128215,0.341042703,1
-0.354636394,1.047154407,0
0.146564826,0.247273741,1
-0.339954722,0.059524869,1
0.725084841,0.639906446,0
-0.205569726,0.212379143,1
0.809380856,0.467422974,0
-0.287065698,-0.01059986,1
-0.179396638,0.310380548,1
0.644459515,0.923218645,0
-0.334668598,-0.986193577,0
0.700104949,-0.582395729,0
-0.064733863,0.88855632,0
0.304436428,0.183174008,1
0.549756406,-0.824650718,0
0.587955638,-0.018359385,1
0.296179925,-0.903844785,0
-1.039006429,0.591803785,0
0.382397947,-0.069225478,1
0.994940715,0.610305477,0
0.243440311,0.339654215,1
0.429137625,-0.066389824,1
-0.914388233,0.671098372,0
0.179938714,0.280794925,1
0.509926743,0.853694206,0
0.193483669,-0.347752785,1
-0.504348591,0.488384614,1
0.346267772,-0.094977482,1
-0.192185757,0.550455105,1
-0.280968904,0.225417586,1
-0.638968287,0.722466385,0
-0.507584567,-0.033635363,1
0.300935783,0.139517314,1
-0.280072303,0.165586394,1
0.055793481,-0.225925218,1
-0.152635678,0.351022286,1
-1.169851797,-0.176607606,0
-0.016890328,-0.446616439,1
-0.634304186,-0.616026582,0
0.8200952,-0.593639354,0
0.364661716,-0.72550716,0
-0.76406956,0.773687969,0
0.007135865,-0.410208847,1
0.819215831,-0.767249819,0
-0.994073304,-0.016003134,0
0.368293011,0.374243226,1
-0.853069206,-0.612251772,0
0.156815369,0.189506791,1
-0.142473607,-0.982217509,0
0.586567699,1.018863634,0
0.965815412,0.652618217,0
0.03648723,-0.971310389,0
0.290047514,-0.729368752,0
-0.034521307,-0.940097387,0
0.023201154,-0.457305376,1
-0.339874718,-0.165703649,1
-0.325985611,-0.357806266,1
0.256106574,0.377233122,1
-0.589898098,0.061014628,1
-0.215679033,-0.278453223,1
-0.364322666,0.31913716,1
0.387819694,-0.12337194,1
-0.275469241,-0.240578575,1
-0.189392579,0.113389017,1
-0.845635198,-0.783082769,0
-0.482561866,0.167302903,1
-1.029058634,-0.013735907,0
-0.458217559,0.152026993,1
0.2086256,0.371075403,1
0.261586744,1.112289462,0
-0.319527587,0.133017748,1
-0.842083841,0.440832737,0
-0.986749137,-0.044046741,0
0.297646334,-0.489563128,1
-0.466415732,-0.120342654,1
-0.160380294,0.250426965,1
0.928125753,0.295310256,0
0.999443717,0.023225075,0
-0.116497338,0.378196075,1
0.261011281,0.988986041,0
-0.437950881,0.137015296,1
0.063059724,0.240271314,1
0.350343414,-0.477818861,1
0.592730401,-0.796821012,0
0.027459664,-0.475419214,1
-0.267436106,0.096721128,1
0.293280403,0.101629391,1
0.434542728,0.968653096,0
-0.659500847,0.743205476,0
0.356000875,0.155710085,1
-0.159350106,-0.51192858,1
-0.436948697,-0.337937557,1
0.008044563,0.469585881,1
0.232215776,0.392984927,1
-0.416395639,0.05673827,1
-0.251667094,-0.331231468,1
-0.727221965,-0.696664414,0
-0.022070289,-0.488678147,1
0.301116816,-0.427908981,1
-0.314875483,0.374396088,1
-0.45050836,-0.08284278,1
0.397838919,0.190980002,1
-0.001811842,-0.193800228,1
-0.068879419,-0.318875636,1
0.282609071,-0.475527731,1
0.052112614,-0.357633577,1
-0.221188251,0.107106768,1
0.350028207,-1.151763675,0
-0.733050659,-0.691303548,0
0.362715586,-0.477229809,1
0.274013466,-0.141999171,1
0.125412508,0.259687758,1
0.411313089,-0.771124683,0
-0.587075586,-0.680881444,0
-0.600442066,-0.814642956,0
-0.557734276,0.733667167,0
0.230640975,0.386803189,1
0.731132165,0.857217378,0
-0.995782793,-0.412132733,0
0.390430419,-0.951129965,0
0.752877696,0.567629432,0
-0.522506405,0.014845361,1
0.037273014,-0.35783997,1
-0.178334277,-0.222259413,1
0.959879768,0.082276227,0
-0.358069104,0.115711159,1
0.415234828,0.095988893,1
0.866142622,-0.62323324,0
0.382435312,-0.060850103,1
-0.173557749,-0.169805204,1
0.638717895,0.345003985,0
-0.282917972,0.852149986,0
0.877163122,0.317011271,0
0.687108661,-0.681438905,0
-0.258455317,0.111529199,1
0.370406545,-0.087995947,1
-0.563993419,0.789175555,0
0.386833981,-0.098278601,1
-0.494517443,0.828525425,0
0.271658702,-0.369385223,1
0.925429659,-0.135139701,0
0.082218575,0.44719841,1
-1.010502692,0.016853599,0
0.172122737,-0.324271524,1
-0.187170705,0.305945587,1
-0.023949173,0.344837602,1
-0.303700887,-0.380983435,1
1.013899682,0.399532639,0
-0.975474614,0.148776792,0
-0.406007,0.935291074,0
0.634971917,-0.000387711,1
-0.280789753,-0.32103996,1
0.232488557,0.193908452,1
0.622965334,-0.493788742,0
-0.359960005,-0.338058569,1
-0.08549772,-1.025439275,0
-1.05581614,-0.043146123,0
-0.919005704,-0.270659976,0
-0.220659183,1.00614764,0
-0.453419333,-0.090895257,1
-1.160472468,-0.056293136,0
-1.168743275,-0.439321503,0
0.241106203,1.024715223,0
0.27877423,0.154953252,1
0.953464893,-0.174073003,0
-0.68081431,0.827064728,0
0.828898663,-0.630510902,0
-0.342298815,0.21402042,1
0.005991557,0.313979364,1
0.314119383,-1.064785894,0
-0.271659198,-0.435452021,1
1.093159482,0.236331574,0
0.8288751,0.252826527,0
-0.427126395,-0.017420941,1
0.301124886,-0.18738098,1
1.051075432,0.482040547,0
0.213420042,-0.005106206,1
0.408458967,0.202508431,1
-0.030175989,-0.326370367,1
0.387677449,-0.16775511,1
0.777325396,-0.317969335,0
-0.252218591,0.322662715,1
-0.192590251,0.181716031,1
0.821994156,-0.588703711,0
-0.312163711,0.067756084,1
1.142368269,0.311256831,0
-0.380347663,-0.130071521,1
0.356570792,-0.171325304,1
-0.984732113,0.000432706,0
-0.563172017,0.168878062,1
-0.054516343,-0.357445406,1
0.223620078,-0.138796131,1
0.322843751,0.319216127,1
0.411261455,-0.15448637,1
-0.74307084,-0.640207372,0
-0.809400808,-0.412596429,0
-0.578481807,0.372139388,0
0.435798293,0.660520818,0
-0.354084387,0.388111124,1
-0.850749402,0.090339764,0
-1.009981946,-0.132630084,0
-0.004983114,-0.31293365,1
-0.10371119,-0.378602983,1
0.119733113,-0.209157225,1
0.716892917,-0.974605712,0
0.231793496,-1.068089641,0
-0.875043514,-0.527843362,0
-0.149665655,-0.286089214,1
0.471949194,-0.027416046,1
-0.379607525,0.115970114,1
-0.118535451,-0.335540187,1
-0.190764081,-0.313850937,1
-0.591559877,0.868847262,0
-0.42534898,0.024864524,1
0.570528324,-0.938414677,0
-0.132844459,-0.329827715,1
-1.128428193,-0.022885897,0
0.34003638,0.031922099,1
-0.067426942,-0.908217657,0
-0.006456085,-0.340343629,1
-0.60586334,0.725279101,0
0.656086966,0.77241261,0
0.331312199,-0.331640774,1
0.502539332,0.1775132,1
0.207115249,0.215239861,1
1.079113788,0.114784486,0
-0.355216773,-0.152753347,1
0.457445649,0.011925924,1
-0.269406346,0.40328937,1
0.17725758,0.970068852,0
0.014934914,1.051114596,0
-0.23567109,-0.308521891,1
-1.153485431,0.213008411,0
-0.184204504,0.453525209,1
-0.252162588,0.462783966,1
0.753015741,-0.796468982,0
-0.240033272,0.98490924,0
0.402800139,-0.175783597,1
-0.0408389,-0.43131591,1
0.364411827,-0.00188231,1
-0.360565368,0.444516614,1
0.235948032,0.932594258,0
-0.388165753,0.177634109,1
-0.384181382,-0.254689296,1
0.360970772,1.0180706,0
-0.945091229,-0.341674497,0
0.79691801,0.842100795,0
0.101566773,1.254521487,0
-0.540935351,-0.736427138,0
0.902225647,0.582506041,0
-0.803296761,-0.731787871,0
0.388039257,0.094596572,1
-0.091756661,-0.357913808,1
-0.357192812,0.240329991,1
